LC_Class_I NDVI_0 NDVI_1 NDVI_2 NDVI_3 NDVI_4 NDVI_5
10.0 0.4855339229106903 0.41583260893821716 0.5287315845489502 0.3453626334667206 0.2362571805715561 0.4128931164741516
10.0 0.2657712697982788 0.3086893856525421 0.38629820942878723 0.2463599294424057 0.20480239391326904 0.2674938142299652
10.0 0.1685347855091095 0.12400498986244202 0.07590815424919128 0.061285361647605896 0.10951261222362518 0.14204727113246918
10.0 0.45499351620674133 0.40616247057914734 0.43628746271133423 0.3638473451137543 0.28264519572257996 0.39753881096839905
10.0 0.3966836631298065 0.5933043360710144 0.6656016707420349 0.4844686985015869 0.35361215472221375 0.5676600933074951
10.0 0.5347537398338318 0.47791653871536255 0.6623663306236267 0.46743854880332947 0.29804661870002747 0.6312534213066101
10.0 0.35294121503829956 0.5486879944801331 0.6331967711448669 0.5037357211112976 0.29490235447883606 0.42371076345443726
10.0 0.3721040189266205 0.44611304998397827 0.4260566830635071 0.32585200667381287 0.24203994870185852 0.3123438060283661
10.0 0.5116329789161682 0.5419999957084656 0.6064413785934448 0.4996066093444824 0.37217605113983154 0.7043275833129883
10.0 0.5346529483795166 0.5903734564781189 0.5394959449768066 0.3512115776538849 0.25677433609962463 0.447956383228302
10.0 0.475414514541626 0.7585434317588806 0.7334056496620178 0.5502971410751343 0.38708463311195374 0.7217321991920471
10.0 0.41597414016723633 0.45345497131347656 0.5151367783546448 0.3917616009712219 0.2955787181854248 0.4841083884239197
10.0 0.4285714328289032 0.46439051628112793 0.4533141255378723 0.3849896490573883 0.23458391427993774 0.37791043519973755
10.0 0.49102064967155457 0.47680550813674927 0.5445544719696045 0.3884795606136322 0.2066953331232071 0.3764581084251404
10.0 0.19900992512702942 0.12090163677930832 0.05688205361366272 0.07592751830816269 0.0439189076423645 0.04864931106567383
10.0 0.4672340154647827 0.6085736155509949 0.7944220304489136 0.7263861298561096 0.47533369064331055 0.742428719997406
10.0 0.29933902621269226 0.44208037853240967 0.4786206781864166 0.532402515411377 0.4493418037891388 0.4676387310028076
10.0 0.5561814308166504 0.5217104554176331 0.5975267291069031 0.4268192946910858 0.4362633228302002 0.6781681776046753
10.0 0.4379585385322571 0.3673390746116638 0.5388990640640259 0.43683087825775146 0.33736929297447205 0.4014166593551636
10.0 0.574184238910675 0.5618557929992676 0.6580566167831421 0.6017007827758789 0.5088755488395691 0.6327223777770996
10.0 0.459770143032074 0.09408772736787796 0.07257627695798874 0.056140244007110596 0.0716138482093811 0.059916406869888306
10.0 0.47491785883903503 0.6239681839942932 0.7144448757171631 0.6031649112701416 0.43483150005340576 0.499412477016449
10.0 0.2982456386089325 0.18257959187030792 0.1445607841014862 0.14575928449630737 0.13431265950202942 0.143996000289917
10.0 0.5581499338150024 0.3435490131378174 0.5682029724121094 0.49494946002960205 0.49249735474586487 0.6806672811508179
10.0 0.4774494469165802 0.4988201856613159 0.36361950635910034 0.29082635045051575 0.20696082711219788 0.2014598697423935
10.0 0.41647160053253174 0.49768802523612976 0.6131765842437744 0.28994888067245483 0.20802508294582367 0.38207200169563293
10.0 0.425567090511322 0.4107171595096588 0.30535274744033813 0.21701064705848694 0.2123291790485382 0.25834113359451294
10.0 0.21542352437973022 0.24451251327991486 0.20606279373168945 0.1450369507074356 0.13977056741714478 0.05510490760207176
10.0 0.43234431743621826 0.5151079893112183 0.7018193006515503 0.4512135088443756 0.1914387345314026 0.270122766494751
10.0 0.493949294090271 0.47203579545021057 0.468487411737442 0.3822331130504608 0.34326404333114624 0.4227139949798584
10.0 0.4024146795272827 0.4484305679798126 0.5325177311897278 0.49971115589141846 0.2897196114063263 0.3402867317199707
10.0 0.3675386309623718 0.43610578775405884 0.6495271325111389 0.38549402356147766 0.20031768083572388 0.4590908885002136
10.0 0.42681679129600525 0.3050752878189087 0.30961233377456665 0.2742060124874115 0.22797927260398865 0.39441782236099243
10.0 0.3097345232963562 0.4719387888908386 0.402466356754303 0.28212878108024597 0.2083333134651184 0.24613367021083832
10.0 0.5703140497207642 0.5999709367752075 0.5581974983215332 0.41111722588539124 0.38309216499328613 0.5962051749229431
10.0 0.389434278011322 0.3528349697589874 0.4110792875289917 0.3181377649307251 0.28596746921539307 0.3726218342781067
10.0 0.44591349363327026 0.47389793395996094 0.4422343373298645 0.341413676738739 0.29859480261802673 0.2978208363056183
10.0 0.5284186601638794 0.5637642741203308 0.7510156035423279 0.5731858015060425 0.28677377104759216 0.5118454098701477
10.0 0.3736017644405365 0.2558381259441376 0.19241033494472504 0.17125271260738373 0.12922212481498718 0.05113106966018677
10.0 0.48367950320243835 0.38531190156936646 0.6242638230323792 0.4387255012989044 0.22592315077781677 0.31510594487190247
10.0 0.4049217104911804 0.6005256175994873 0.657066285610199 0.522789716720581 0.38202252984046936 0.5148018598556519
10.0 0.5804195404052734 0.5981787443161011 0.5897790789604187 0.5007402896881104 0.3707766532897949 0.480741024017334
10.0 0.38887980580329895 0.453661173582077 0.6662946939468384 0.5133366584777832 0.30512696504592896 0.49314019083976746
10.0 0.5656441450119019 0.21430714428424835 0.38199201226234436 0.15899328887462616 0.14230018854141235 0.21115423738956451
10.0 0.11374600231647491 0.137649267911911 0.19547908008098602 0.18001088500022888 0.1494356393814087 0.1740233451128006
10.0 0.6663204431533813 0.5036038160324097 0.6372889876365662 0.5938913226127625 0.4294395446777344 0.6663452386856079
10.0 0.5132764577865601 0.4690873622894287 0.5136532187461853 0.408011794090271 0.35283362865448 0.6389904022216797
10.0 0.17991071939468384 0.22780925035476685 0.24257336556911469 0.18122194707393646 0.18010470271110535 0.20323015749454498
10.0 0.5661044716835022 0.44107264280319214 0.6713076829910278 0.5510971546173096 0.3512815237045288 0.6739627718925476
10.0 0.4933048188686371 0.49367809295654297 0.5400955677032471 0.5248281359672546 0.4921216368675232 0.5575942397117615
10.0 0.5938069820404053 0.3555743098258972 0.5659658312797546 0.4726704955101013 0.32042795419692993 0.49714207649230957
10.0 0.42979758977890015 0.5111339092254639 0.6394848823547363 0.3496537506580353 0.3036538362503052 0.3251088559627533
10.0 0.3907040059566498 0.46068036556243896 0.49275997281074524 0.2568058669567108 0.2792549133300781 0.41794130206108093
10.0 0.5618113875389099 0.22054651379585266 0.5159199237823486 0.4046028256416321 0.34114789962768555 0.30572688579559326
10.0 0.5456613302230835 0.8000908493995667 0.7162898778915405 0.5144449472427368 0.23634271323680878 0.7258601188659668
10.0 0.3869210481643677 0.5563313364982605 0.5345152020454407 0.4175650477409363 0.27604857087135315 0.3261163532733917
10.0 0.49010443687438965 0.4277879297733307 0.6875759959220886 0.5629653930664062 0.39890164136886597 0.5899623036384583
10.0 0.5565243363380432 0.43312278389930725 0.581902027130127 0.43218085169792175 0.3530357778072357 0.5094128847122192
10.0 0.5895635485649109 0.43292516469955444 0.6014437675476074 0.4853835105895996 0.36628779768943787 0.5072463750839233
10.0 0.5375266075134277 0.533500611782074 0.6390170454978943 0.26251527667045593 0.27616074681282043 0.39235687255859375
10.0 0.6145347952842712 0.520937979221344 0.7048286199569702 0.6316424012184143 0.37227198481559753 0.622420608997345
10.0 0.5368214845657349 0.5565185546875 0.6266513466835022 0.49937424063682556 0.2963946461677551 0.4775281250476837
10.0 0.3846619427204132 0.4064355492591858 0.5730336904525757 0.4400624632835388 0.303964763879776 0.3421354293823242
10.0 0.4356114864349365 0.47466596961021423 0.545021653175354 0.41772153973579407 0.2508644163608551 0.5079726576805115
10.0 0.2218545526266098 0.3093453049659729 0.5067607760429382 0.2213394045829773 0.15202906727790833 0.2670588195323944
10.0 0.42155006527900696 0.4416857659816742 0.47495564818382263 0.38354167342185974 0.20940403640270233 0.2366071194410324
10.0 0.3638583719730377 0.49977248907089233 0.6081194281578064 0.38970065116882324 0.24511116743087769 0.34099066257476807
10.0 0.5482968688011169 0.2346760630607605 0.8033600449562073 0.7042585611343384 0.5599890351295471 0.7661484479904175
10.0 0.516200065612793 0.4972950518131256 0.5817722678184509 0.4037267565727234 0.3935660719871521 0.6001796722412109
10.0 0.19236299395561218 0.15205806493759155 0.1041172593832016 0.07860774546861649 0.08911275863647461 0.06545020639896393
10.0 0.6628609299659729 0.5229236483573914 0.6377575397491455 0.4952930510044098 0.3746512830257416 0.623246431350708
10.0 0.43617603182792664 0.4979591965675354 0.31349340081214905 0.22457075119018555 0.2634032070636749 0.34360063076019287
10.0 0.6328766345977783 0.6363164186477661 0.7242861390113831 0.5075949430465698 0.3440982401371002 0.6751014590263367
10.0 0.36879557371139526 0.5694779753684998 0.6086676716804504 0.3403318524360657 0.23658350110054016 0.5978795886039734
10.0 0.6774259805679321 0.5729005336761475 0.7110198140144348 0.5320090651512146 0.4542999267578125 0.7727271914482117
10.0 0.5521948933601379 0.40755608677864075 0.7110567688941956 0.5575364828109741 0.24646982550621033 0.32372331619262695
10.0 0.41492339968681335 0.3769397735595703 0.5750728845596313 0.5128968954086304 0.3792271614074707 0.49686217308044434
10.0 0.485858678817749 0.2033369243144989 0.6235352754592896 0.46750009059906006 0.30894309282302856 0.51995849609375
10.0 0.4510813355445862 0.4106380343437195 0.6402126550674438 0.5071730017662048 0.3893754184246063 0.7553956508636475
10.0 0.21474450826644897 0.1835443079471588 0.1232227236032486 0.14605875313282013 0.11913912743330002 0.20554235577583313
10.0 0.4451533854007721 0.6544716954231262 0.724351704120636 0.6314122676849365 0.5553024411201477 0.6345300078392029
10.0 0.4732506573200226 0.4991242289543152 0.5965549945831299 0.4579693377017975 0.3807606101036072 0.567196786403656
10.0 0.49604034423828125 0.3853569030761719 0.4533523917198181 0.3271350562572479 0.2623226046562195 0.35869336128234863
10.0 0.4145425260066986 0.35896921157836914 0.38662490248680115 0.32153236865997314 0.21503762900829315 0.24519111216068268
10.0 0.597908079624176 0.5334101319313049 0.5577729940414429 0.4868898391723633 0.2813366949558258 0.6388987302780151
10.0 0.5298448801040649 0.4194156229496002 0.2545335292816162 0.19560784101486206 0.16238372027873993 0.1885295957326889
10.0 0.2773228883743286 0.6590812802314758 0.47846662998199463 0.2771802544593811 0.2738853096961975 0.4200780987739563
10.0 0.43365877866744995 0.6379162669181824 0.6278709769248962 0.37590014934539795 0.29110515117645264 0.4912857115268707
10.0 0.08677946031093597 0.06130829080939293 0.05186216160655022 0.05631734058260918 0.07405102998018265 0.05712323635816574
10.0 0.5251463651657104 0.6003832817077637 0.49787279963493347 0.4041450619697571 0.25281962752342224 0.7145575284957886
10.0 0.6960809230804443 0.570038378238678 0.8114129900932312 0.6596609354019165 0.5208526849746704 0.7152161598205566
10.0 0.3673352599143982 0.6255030632019043 0.6603931188583374 0.4939294755458832 0.30112773180007935 0.5061525702476501
10.0 0.4590381979942322 0.2887193560600281 0.41016334295272827 0.3796687424182892 0.25588175654411316 0.24004819989204407
10.0 0.32125601172447205 0.35263657569885254 0.5085323452949524 0.40154722332954407 0.2024599015712738 0.33663657307624817
10.0 0.5110881924629211 0.5476984977722168 0.4951830804347992 0.2738535702228546 0.22732120752334595 0.2654336988925934
10.0 0.6214648485183716 0.47084757685661316 0.6800142526626587 0.5952167510986328 0.36891084909439087 0.4956226944923401
10.0 0.34507086873054504 0.37188848853111267 0.3371574282646179 0.22633300721645355 0.2100713849067688 0.18907105922698975
10.0 0.2758558392524719 0.49542152881622314 0.5018289089202881 0.49164557456970215 0.32527342438697815 0.3869778513908386
10.0 0.5348698496818542 0.5437800884246826 0.5789214372634888 0.4829495847225189 0.3910563886165619 0.6611742377281189
10.0 0.38155514001846313 0.40201008319854736 0.48223257064819336 0.4150758683681488 0.28562241792678833 0.3555743098258972
10.0 0.4064507782459259 0.5394014120101929 0.7303393483161926 0.44112029671669006 0.24590834975242615 0.468930184841156
10.0 0.7017751336097717 0.6092880368232727 0.7014399170875549 0.4656956195831299 0.3865812420845032 0.6591376066207886
10.0 0.3129347264766693 0.2908998131752014 0.3433386981487274 0.1723756492137909 0.2142857015132904 0.2993839681148529
10.0 0.33015432953834534 0.296247661113739 0.31245607137680054 0.25371748208999634 0.24876441061496735 0.2482696771621704
10.0 0.6162420511245728 0.5645570158958435 0.5814970135688782 0.3908766508102417 0.5423341393470764 0.6578655242919922
10.0 0.27163857221603394 0.48583105206489563 0.6608152389526367 0.658103346824646 0.4337349832057953 0.6206589937210083
10.0 0.4910745918750763 0.6935639381408691 0.6627835035324097 0.4866338074207306 0.35113033652305603 0.6291095018386841
10.0 0.2450108379125595 0.47716641426086426 0.5913628935813904 0.4383523464202881 0.23529411852359772 0.4183610677719116
10.0 0.6556723713874817 0.5501005053520203 0.6466293334960938 0.5500128865242004 0.43635207414627075 0.6440926790237427
10.0 0.7870509624481201 0.7948248386383057 0.7728222012519836 0.5890212655067444 0.33894866704940796 0.36799246072769165
