LC_Class_I NDVI_0 NDVI_1 NDVI_2 NDVI_3 NDVI_4 NDVI_5
10.0 0.7172940373420715 0.6336869597434998 0.6500273942947388 0.46693071722984314 0.3559321463108063 0.5057042241096497
10.0 0.25678184628486633 0.2188817411661148 -0.14641287922859192 0.20868514478206635 0.4767676591873169 0.7137671113014221
10.0 0.5517445206642151 0.471116840839386 0.5953185558319092 0.3814711570739746 0.2888147234916687 0.48921146988868713
10.0 0.5130044221878052 0.5767958164215088 0.6309905052185059 0.4796237647533417 0.2434685081243515 0.274246484041214
10.0 0.512267529964447 0.6566161513328552 0.7461423873901367 0.709126353263855 0.6673785448074341 0.5673758387565613
10.0 0.6611963510513306 0.5231446027755737 0.5386852622032166 0.35476499795913696 0.24837207794189453 0.25272783637046814
10.0 0.6852791905403137 0.7163801193237305 0.7246478199958801 0.5515193939208984 0.4193905293941498 0.4946504831314087
10.0 0.5058731436729431 0.5052631497383118 0.28456732630729675 0.25960537791252136 0.1770172417163849 0.266928106546402
10.0 0.5346623659133911 0.717212438583374 0.7665127515792847 0.5672354102134705 0.3924192190170288 0.5615221261978149
10.0 0.6093713641166687 0.5211970806121826 0.6328057050704956 0.5080471634864807 0.3493100106716156 0.2575758099555969
10.0 0.4789363145828247 0.44727274775505066 0.5644444227218628 0.3688938319683075 0.312992125749588 0.3279258608818054
10.0 0.536503255367279 0.1962548941373825 0.6476587653160095 0.4736841917037964 0.3236946761608124 0.39963987469673157
10.0 0.6717326045036316 0.669102132320404 0.7516278028488159 0.5939057469367981 0.43829357624053955 0.5871937870979309
10.0 0.7469232082366943 0.6158812642097473 0.6728709936141968 0.5567216873168945 0.4422869086265564 0.5080376863479614
10.0 0.26700887084007263 0.3197134733200073 0.2672519385814667 0.2438606470823288 0.22198954224586487 0.2229919135570526
10.0 0.5284342765808105 0.21021822094917297 0.6835876703262329 0.41189542412757874 0.3170132040977478 0.5889890789985657
10.0 0.668502151966095 0.572530210018158 0.56153404712677 0.5462135076522827 0.35214555263519287 0.5944620370864868
10.0 0.7024897933006287 0.5416667461395264 0.5894737243652344 0.41085270047187805 0.32203391194343567 0.40284037590026855
10.0 0.5852662920951843 0.5886254906654358 0.5927655100822449 0.45817744731903076 0.36325201392173767 0.342355340719223
10.0 0.4770679771900177 0.4414995014667511 0.5594343543052673 0.3989427089691162 0.27364933490753174 0.2362399697303772
10.0 0.42633959650993347 0.32646289467811584 0.38150712847709656 0.23986859619617462 0.22034227848052979 0.34881526231765747
10.0 0.473625123500824 0.4643394947052002 0.5166217088699341 0.36376431584358215 0.34994205832481384 0.34972065687179565
10.0 0.6280577182769775 0.53323894739151 0.4903200566768646 0.44762957096099854 0.2762942910194397 0.3110491931438446
10.0 0.4615286886692047 0.4359084367752075 0.3877388834953308 0.3159460127353668 0.22609250247478485 0.24028651416301727
10.0 0.329653799533844 0.3856965899467468 0.42407816648483276 0.31056666374206543 0.23255813121795654 0.23723407089710236
10.0 0.4364253282546997 0.6528759002685547 0.4753055274486542 0.2905162572860718 0.24365447461605072 0.3267838656902313
