LC_Class_I blue_0 blue_1 blue_2 blue_3 blue_4 blue_5 green_0 green_1 green_2 green_3 green_4 green_5 red_0 red_1 red_2 red_3 red_4 red_5 red_edge_1_0 red_edge_1_1 red_edge_1_2 red_edge_1_3 red_edge_1_4 red_edge_1_5 red_edge_2_0 red_edge_2_1 red_edge_2_2 red_edge_2_3 red_edge_2_4 red_edge_2_5 red_edge_3_0 red_edge_3_1 red_edge_3_2 red_edge_3_3 red_edge_3_4 red_edge_3_5 nir_1_0 nir_1_1 nir_1_2 nir_1_3 nir_1_4 nir_1_5 nir_2_0 nir_2_1 nir_2_2 nir_2_3 nir_2_4 nir_2_5 swir_1_0 swir_1_1 swir_1_2 swir_1_3 swir_1_4 swir_1_5 swir_2_0 swir_2_1 swir_2_2 swir_2_3 swir_2_4 swir_2_5 NDVI_0 NDVI_1 NDVI_2 NDVI_3 NDVI_4 NDVI_5
10.0 937.947021484375 761.0 653.4970092773438 758.845947265625 812.64208984375 620.5 1188.1475830078125 1119.5 959.8411865234375 1105.54345703125 1189.6693115234375 1099.0 1142.0687255859375 1170.5 1077.641357421875 1413.9808349609375 1596.306396484375 1494.0 1608.9814453125 1564.0 1466.5267333984375 1720.7860107421875 1820.3787841796875 1769.5 2790.23828125 2766.0 2649.13671875 2379.490234375 2264.333251953125 2290.5 3112.204345703125 3037.5 2992.09228515625 2631.664794921875 2471.87109375 2482.0 3224.8779296875 2736.0 2778.81298828125 2447.246337890625 2370.41162109375 2524.5 3245.8232421875 3093.0 3108.957275390625 2777.08251953125 2568.285400390625 2522.0 2276.61328125 1918.0 2057.31201171875 2445.15185546875 2750.9853515625 2491.0 1504.179931640625 1240.5 1285.347900390625 1825.52880859375 2202.576904296875 1892.0 0.4791063964366913 0.4100301265716553 0.44552847743034363 0.26888757944107056 0.19498193264007568 0.2577087879180908
10.0 558.0 843.9998168945312 597.2547607421875 610.0470581054688 777.2471313476562 576.2689819335938 901.0 1077.9998779296875 947.501220703125 955.9131469726562 1185.6138916015625 1048.1265869140625 710.0 1151.9998779296875 920.4481811523438 1338.3951416015625 1664.173095703125 1556.5648193359375 1461.5 1672.0001220703125 1702.833984375 1711.2115478515625 1970.9981689453125 2012.187744140625 2972.5 2480.999755859375 3158.075439453125 2281.290283203125 2276.7822265625 2365.166748046875 3337.5 2671.999755859375 3532.2998046875 2485.138427734375 2437.42333984375 2527.3232421875 3380.5 2741.999755859375 3685.376953125 2457.740234375 2359.56298828125 2436.093994140625 3504.0 2746.99951171875 3614.829345703125 2645.733154296875 2463.0703125 2495.04052734375 2298.0 1979.0 2634.485107421875 2709.048583984375 2869.24853515625 2768.28515625 1335.5 1371.9998779296875 1650.8214111328125 1928.4288330078125 2331.3955078125 2264.634521484375 0.6524728536605835 0.4083206057548523 0.5981214046478271 0.29635825753211975 0.17321640253067017 0.22007602453231812
10.0 654.000244140625 853.0000610351562 572.7564086914062 622.8471069335938 778.309814453125 616.5673828125 977.0000610351562 1190.0 927.18896484375 980.8411865234375 1191.6839599609375 779.6129150390625 1179.9998779296875 1282.0 1212.35791015625 1349.2705078125 1595.543212890625 800.77685546875 1575.0 1791.0 1736.59130859375 1807.35302734375 1936.115478515625 1073.6331787109375 2508.000244140625 2729.0 2547.93017578125 2332.60205078125 2460.50244140625 1649.99853515625 2775.0 2950.00048828125 2830.6005859375 2547.78173828125 2632.591552734375 1833.1943359375 2592.0 2950.000244140625 2796.507080078125 2557.802490234375 2491.09033203125 1644.763916015625 2801.0 3089.000244140625 2917.4130859375 2698.52490234375 2695.183349609375 1805.936279296875 2298.99951171875 2311.999755859375 2580.35693359375 2741.822265625 2714.150634765625 1243.0213623046875 1549.9998779296875 1659.0 1839.67333984375 2062.41845703125 2079.253662109375 830.3692626953125 0.37433722615242004 0.39413997530937195 0.39333656430244446 0.3103625178337097 0.22360897064208984 0.34517109394073486
10.0 656.5 556.0 465.84918212890625 581.2822265625 884.06787109375 482.000244140625 991.5 800.0 759.1167602539062 845.2228393554688 1178.2568359375 814.0001831054688 957.0 690.0 838.9918212890625 1048.467041015625 1422.2386474609375 1098.0 1420.5 1170.5 1201.13818359375 1327.1541748046875 1716.427001953125 1374.0001220703125 3038.0 2656.0 2519.4677734375 2175.46435546875 2458.439208984375 2399.0 3457.5 3169.5 2926.433349609375 2457.167724609375 2703.72900390625 2702.000244140625 3362.5 2875.5 2636.211181640625 2429.80712890625 2633.763427734375 2701.999755859375 3634.5 3130.5 3053.23486328125 2614.412109375 2811.2646484375 2758.000244140625 2089.5 1571.5 2006.78076171875 2153.81982421875 2476.4453125 2268.0 1289.0 891.0 1254.8419189453125 1452.8489990234375 1796.507568359375 1652.0001220703125 0.5605469942092896 0.6257970333099365 0.5221320390701294 0.4007290005683899 0.2960059940814972 0.42210525274276733
10.0 1337.0120849609375 620.0000610351562 377.1999816894531 516.2388916015625 772.6689453125 292.0 1659.04345703125 844.0000610351562 638.8502197265625 742.9892578125 1026.55712890625 605.0 1387.743408203125 599.0000610351562 489.19921875 678.0279541015625 981.9230346679688 530.0 1942.802734375 1204.0001220703125 1081.203369140625 1193.0230712890625 1514.6815185546875 1091.0 3170.76708984375 2819.0 2649.85791015625 2339.92041015625 2540.591796875 2345.0 3521.68115234375 3281.000244140625 3074.52880859375 2751.8642578125 2896.16943359375 2775.0 3566.611572265625 3476.000244140625 3455.13330078125 3010.63134765625 3037.33056640625 2964.0 3618.81103515625 3489.000244140625 3376.03759765625 3012.37744140625 3137.03271484375 2917.0 2291.488037109375 1562.9998779296875 1846.3046875 1954.33349609375 2333.02490234375 1850.0 1626.558349609375 886.0 1022.6155395507812 1205.2000732421875 1586.529296875 1155.0 0.45014670491218567 0.7060121893882751 0.7577358484268188 0.63225919008255 0.5171078443527222 0.6966227889060974
10.0 532.0 818.84814453125 487.8695983886719 505.0704040527344 737.524169921875 500.5 785.5 1107.5023193359375 804.4320068359375 787.1095581054688 951.020263671875 789.0 803.0 1188.14013671875 927.9320068359375 1032.2593994140625 1181.7135009765625 1073.5 1120.5 1632.5650634765625 1347.627197265625 1493.498046875 1650.321044921875 1584.5 2387.0 2586.3671875 2308.0234375 2130.616943359375 2127.076171875 2220.5 2794.0 2818.3408203125 2611.67431640625 2404.6474609375 2356.393798828125 2502.5 2521.5 2655.069580078125 2643.5546875 2532.592041015625 2474.330322265625 2520.0 2940.5 2955.49560546875 2773.12109375 2557.07421875 2487.58837890625 2584.0 1851.0 2007.2916259765625 2191.617431640625 2431.5048828125 2553.349609375 2493.0 1139.0 1365.9903564453125 1459.5992431640625 1733.8131103515625 1963.87255859375 1917.0 0.5161517858505249 0.38584384322166443 0.4788453280925751 0.42070165276527405 0.35628336668014526 0.4029853940010071
10.0 1625.9990234375 644.4718627929688 563.4940185546875 589.0366821289062 671.7366333007812 725.9999389648438 1567.9996337890625 791.90576171875 882.9205322265625 860.060546875 1011.4114379882812 1024.0001220703125 1338.0001220703125 652.3350830078125 1104.9322509765625 1193.5887451171875 1379.933349609375 1402.0 1782.0001220703125 1238.665283203125 1375.0419921875 1369.025146484375 1514.4044189453125 1549.0001220703125 2615.00048828125 2403.415771484375 2399.96337890625 2049.095947265625 2117.164794921875 2363.0 2867.00048828125 2794.5927734375 2728.08203125 2283.623291015625 2353.35205078125 2653.999755859375 2902.000244140625 2108.9638671875 2596.57177734375 2267.78564453125 2223.75244140625 2514.0 2906.00048828125 2976.2958984375 2887.654541015625 2458.493896484375 2458.781494140625 2743.0 2024.00048828125 1739.53271484375 2178.90966796875 2220.04248046875 2397.7421875 2487.0 1502.00048828125 1332.25537109375 1382.67724609375 1512.501953125 1733.943115234375 1780.9998779296875 0.3688679337501526 0.5300232768058777 0.40562814474105835 0.31045815348625183 0.23283767700195312 0.2839632034301758
10.0 556.0 519.736328125 499.6321105957031 549.2853393554688 690.1532592773438 433.5 816.5 792.8590698242188 767.1476440429688 795.51806640625 897.02490234375 791.0 583.0 930.488037109375 758.213134765625 997.6353759765625 1190.358154296875 1375.0 1320.0 1362.1824951171875 1426.976806640625 1448.4888916015625 1508.2154541015625 1678.0 2703.0 2538.8310546875 2590.744384765625 2079.5703125 1892.615478515625 2086.5 3058.5 2851.2265625 2976.93798828125 2312.80078125 2058.3525390625 2248.0 3247.0 2511.1015625 3079.020263671875 2433.4599609375 2049.3173828125 2158.0 3162.5 2951.812255859375 3134.096435546875 2551.73291015625 2153.91357421875 2336.5 1974.5 1983.72314453125 2255.911376953125 2337.072021484375 2555.235107421875 2656.0 1177.0 1284.899658203125 1411.9241943359375 1623.5052490234375 2073.259765625 2219.5 0.6958865523338318 0.4815429449081421 0.6074448227882385 0.42034822702407837 0.265576034784317 0.22331750392913818
10.0 699.9999389648438 821.0000610351562 473.9022216796875 536.9237670898438 934.990234375 530.19287109375 861.0000610351562 1032.0 720.238525390625 800.61767578125 1071.8192138671875 729.388916015625 849.0000610351562 1193.9998779296875 536.4461059570312 718.75244140625 1006.6417236328125 482.2400207519531 1281.0 1536.9998779296875 1024.349609375 1229.7545166015625 1382.593994140625 991.1796875 1728.0 1841.0 2080.76025390625 2084.733154296875 1916.588623046875 2597.349609375 1926.0 2014.0 2422.938720703125 2351.79345703125 2136.92626953125 3246.29296875 1946.0 1804.0001220703125 2267.880615234375 2317.982177734375 2110.616455078125 3170.072509765625 2080.0 2133.0 2489.408935546875 2531.833984375 2224.339599609375 3346.293701171875 1309.0 1612.9998779296875 1137.485107421875 1405.5391845703125 1768.686767578125 1515.951171875 862.0 998.9998779296875 641.618408203125 858.9049072265625 1107.4666748046875 870.1932373046875 0.3924866020679474 0.20346900820732117 0.6219278573989868 0.5243323445320129 0.3502032160758972 0.7457641363143921
10.0 672.0 920.0 434.6309814453125 523.65625 1041.966552734375 548.9999389648438 983.0 1170.0 722.5421142578125 819.5863037109375 1274.794189453125 865.0 982.9999389648438 1205.5 628.3153076171875 780.1412353515625 1312.6922607421875 723.0 1362.9998779296875 1581.5 995.892822265625 1258.703857421875 1709.1986083984375 1289.0001220703125 2058.0 2109.0 2133.3515625 2169.79931640625 2255.306884765625 2650.0 2244.0 2277.0 2509.54541015625 2452.740478515625 2436.779541015625 3120.000244140625 2052.0 2192.5 2420.33056640625 2510.065673828125 2351.76904296875 3098.000244140625 2257.0 2187.0 2629.619873046875 2611.71484375 2438.0126953125 3292.0 1612.0 1215.5 1308.1212158203125 1479.89892578125 1504.7626953125 1607.0 1036.0 811.5 768.6473388671875 900.8095092773438 1017.60205078125 927.0000610351562 0.35222408175468445 0.3005855679512024 0.5864706039428711 0.5257983803749084 0.2790515720844269 0.6215651035308838
10.0 633.9998168945312 574.104248046875 486.013916015625 524.1875610351562 749.383544921875 579.5 976.9989013671875 886.2019653320312 796.3790283203125 794.114501953125 980.4281616210938 880.5 700.9996337890625 653.0847778320312 537.9088134765625 843.5359497070312 964.978271484375 841.0 1173.00048828125 1303.143798828125 1185.201416015625 1294.948974609375 1445.18212890625 1359.5 2717.9990234375 3001.82177734375 2905.01025390625 2289.7197265625 2383.51904296875 2642.0 3108.99951171875 3428.602783203125 3353.735107421875 2636.1396484375 2691.12548828125 2998.0 3177.998779296875 3295.328125 3362.69482421875 2692.46484375 2705.364990234375 2821.5 3258.999755859375 3583.330810546875 3626.744384765625 2904.924560546875 2898.86669921875 3215.5 1579.0018310546875 1734.05810546875 1838.418701171875 2165.969482421875 2243.913818359375 2086.5 828.0010375976562 1011.726806640625 990.6356201171875 1358.274658203125 1520.2999267578125 1271.0 0.6385667324066162 0.6788231134414673 0.7202452421188354 0.5229921340942383 0.4739696979522705 0.5330446362495422
10.0 900.1224975585938 1050.0010986328125 608.3487548828125 806.6062622070312 1064.797607421875 775.3377075195312 1082.692626953125 1222.0009765625 888.1741943359375 1065.0977783203125 1292.504638671875 1075.9227294921875 1033.431884765625 1306.0006103515625 1002.835693359375 1302.681396484375 1574.0506591796875 1427.3563232421875 1564.8658447265625 1807.0009765625 1414.7373046875 1587.6456298828125 1862.5052490234375 1802.385498046875 2653.857177734375 2889.00048828125 2436.581787109375 2224.46533203125 2269.18798828125 2259.495361328125 2992.59619140625 3248.00048828125 2741.48291015625 2438.072265625 2442.931884765625 2440.6103515625 3195.37158203125 3176.000732421875 2785.67431640625 2505.2978515625 2417.481689453125 2354.265380859375 3115.15087890625 3401.000244140625 2878.733154296875 2618.687255859375 2494.67431640625 2468.6416015625 2144.2783203125 2336.000244140625 2157.67724609375 2340.62548828125 2633.9765625 2478.7431640625 1443.3536376953125 1816.0001220703125 1527.709228515625 1769.841552734375 2176.614990234375 2124.155517578125 0.5229572057723999 0.41722455620765686 0.46990516781806946 0.31801101565361023 0.21159984171390533 0.24406151473522186
10.0 1376.6376953125 684.0 361.4928894042969 435.07049560546875 627.2020263671875 384.5 1360.088623046875 913.0 613.1923828125 655.7736206054688 956.8289794921875 641.0 1108.894775390625 672.5 422.65155029296875 562.4434814453125 1035.8199462890625 473.0 1627.1815185546875 1201.5 937.3494262695312 1008.714111328125 1528.515380859375 920.5 2965.830322265625 2901.5 2668.058349609375 2407.60888671875 2590.15625 2341.0 3367.16015625 3324.5 3203.708251953125 2850.9716796875 2930.45703125 2755.5 3318.87646484375 3301.0 3223.27734375 2932.786865234375 2995.470458984375 2702.0 3505.456787109375 3486.5 3474.5224609375 3113.568603515625 3218.23779296875 2918.5 2102.080322265625 1547.5 1733.4208984375 1796.3472900390625 2585.530029296875 1503.0 1541.344482421875 862.0 899.75146484375 980.1576538085938 1724.634033203125 848.5 0.5027243494987488 0.6754878759384155 0.7676398754119873 0.679458737373352 0.4869403541088104 0.6999866962432861
11.0 770.9999389648438 889.9998779296875 671.099853515625 606.8971557617188 886.0484008789062 1443.999267578125 991.0000610351562 1043.9998779296875 812.1891479492188 814.9376220703125 1062.4630126953125 1581.9993896484375 749.0001220703125 965.9999389648438 859.9793701171875 892.9212646484375 1138.539306640625 1398.000244140625 1457.0 1457.0 1178.3062744140625 1280.7259521484375 1486.358642578125 1860.000244140625 2929.0 2475.0 1769.3609619140625 1967.685302734375 1974.4017333984375 2885.999267578125 3340.0 2697.0 2005.1865234375 2218.320556640625 2187.68017578125 3168.999267578125 3558.0 2444.0 1928.48095703125 2351.735107421875 2363.837646484375 3159.998046875 3447.000244140625 2913.0 2133.046630859375 2460.79345703125 2477.8642578125 3373.999267578125 1916.0001220703125 1640.0001220703125 1844.249267578125 2604.119873046875 3063.629150390625 2617.001220703125 1074.0001220703125 1059.9998779296875 1187.8187255859375 1805.042724609375 2347.560791015625 1692.00244140625 0.652194082736969 0.43343108892440796 0.3863679766654968 0.44959670305252075 0.35531970858573914 0.38657286763191223
11.0 546.0000610351562 701.1939697265625 588.2052001953125 375.7801208496094 613.697265625 499.8578796386719 755.0 924.437744140625 822.8311767578125 615.9170532226562 805.2865600585938 770.580078125 656.0000610351562 810.6705932617188 760.628173828125 546.6104736328125 712.1326904296875 741.7275390625 1144.0001220703125 1284.360595703125 1257.8607177734375 1047.9139404296875 1182.509521484375 1163.1943359375 1917.0 2291.82470703125 2291.798828125 1965.2958984375 2112.888916015625 2077.453369140625 2246.0 2559.847900390625 2649.9345703125 2288.84814453125 2456.765625 2486.651611328125 2316.0 2564.234375 2563.40869140625 2236.935791015625 2424.016845703125 2493.90869140625 2529.999755859375 2825.968994140625 3004.310791015625 2650.865478515625 2783.95751953125 2880.7001953125 2032.9998779296875 1679.5208740234375 2027.262451171875 1889.56396484375 2060.1826171875 2217.572509765625 1208.9998779296875 997.41015625 1226.3135986328125 1084.808837890625 1244.2825927734375 1370.7781982421875 0.5585464835166931 0.5262221097946167 0.5714147090911865 0.60802161693573 0.5482315421104431 0.5606296062469482
11.0 1167.899169921875 711.0 523.6357421875 400.3871154785156 642.11865234375 246.5 1338.09521484375 952.0000610351562 695.1324462890625 570.1251220703125 808.2269897460938 506.5 1093.213134765625 771.0 576.1547241210938 482.0866394042969 650.0086059570312 391.0 1540.437255859375 1258.0 997.3244018554688 878.9738159179688 1022.97607421875 681.5 3088.645263671875 2715.0 2221.6435546875 2117.713134765625 2436.39013671875 1835.5 3595.326904296875 3182.0 2817.838134765625 2684.17431640625 3139.1123046875 2424.0 3634.6416015625 2954.0 2855.845703125 2811.602294921875 3133.755615234375 2520.5 3744.93310546875 3368.999755859375 3027.397705078125 3013.22509765625 3386.669921875 2591.0 2044.578857421875 1568.0001220703125 1533.208740234375 1431.682373046875 1687.5872802734375 1166.0 1205.335693359375 912.0001220703125 801.631103515625 854.6991577148438 892.5494384765625 554.5 0.5333542823791504 0.586040198802948 0.6920896768569946 0.7071544528007507 0.6582384705543518 0.7042630910873413
11.0 1123.614501953125 1160.0 458.46295166015625 447.4020690917969 721.5798950195312 418.5 1390.96875 1376.0 665.486572265625 639.855224609375 912.9429931640625 622.0 1562.454833984375 1268.0 604.9345703125 538.7743530273438 774.4161376953125 450.0 1969.908447265625 1668.0 992.7417602539062 897.8499755859375 1165.95703125 763.5 2647.232421875 2777.0 1991.67626953125 1926.6551513671875 2373.35498046875 1899.0 2955.708740234375 3088.0 2397.282958984375 2325.48583984375 2838.28466796875 2363.0 2869.966552734375 2964.0 2569.47021484375 2416.06982421875 2855.48291015625 2477.0 3204.548828125 3303.0 2609.703857421875 2562.79736328125 3098.843505859375 2542.5 3150.74169921875 1969.0 1569.97705078125 1464.322509765625 1860.1182861328125 1238.5 2251.25244140625 1280.0 853.7945556640625 812.8658447265625 1000.6956787109375 581.0 0.294019877910614 0.4007561504840851 0.6246827840805054 0.6340616941452026 0.5753352642059326 0.6902783513069153
11.0 574.0169677734375 810.0 434.7964782714844 344.5169677734375 420.3348693847656 689.0 682.9547119140625 935.0000610351562 553.7191162109375 482.89141845703125 583.6998291015625 905.0 553.6769409179688 837.0 426.09283447265625 423.70184326171875 482.19329833984375 773.0 969.605712890625 1228.0 856.5966796875 812.4348754882812 861.762451171875 1246.0 1857.609130859375 2037.0001220703125 1879.0054931640625 1610.0289306640625 1716.8472900390625 2246.0 2156.285400390625 2277.000244140625 2219.170166015625 1793.3846435546875 1973.6513671875 2564.5 2042.07421875 2224.000244140625 2179.2392578125 1672.51953125 2034.7677001953125 2549.0 2353.923828125 2420.0 2433.68505859375 2060.640869140625 2128.1953125 2814.0 1504.103759765625 1342.0001220703125 1467.718994140625 1415.2537841796875 1467.873779296875 1866.0 877.5343017578125 891.0 845.1104736328125 833.1270751953125 926.5707397460938 1132.0 0.577174186706543 0.4531199336051941 0.6747618317604065 0.5998472571372986 0.6136174201965332 0.5727760195732117
11.0 880.4263916015625 718.5 546.98779296875 448.03900146484375 683.2139892578125 552.5 1085.978271484375 939.5 715.7359008789062 713.111572265625 945.0903930664062 823.5 898.21484375 801.0 676.8246459960938 653.2256469726562 773.0345458984375 586.5 1330.52099609375 1329.0 1058.56689453125 1157.97021484375 1359.881591796875 1335.5 2696.926025390625 2596.5 1820.187744140625 2237.403564453125 2691.68701171875 3046.0 3145.115478515625 2972.5 2130.10205078125 2550.14208984375 3154.339599609375 3607.0 3076.2353515625 2823.5 1913.0921630859375 2563.25927734375 3315.765625 3759.5 3263.8095703125 3100.5 2148.828857421875 2718.795166015625 3464.2978515625 3928.5 1652.7681884765625 1420.5 1450.379150390625 1872.74951171875 2380.90478515625 2328.5 943.6177368164062 774.0 861.9281005859375 1074.3892822265625 1465.8162841796875 1300.0 0.553762674331665 0.5605578422546387 0.47588279843330383 0.5927350521087646 0.6151238679885864 0.7315549254417419
11.0 1079.0035400390625 893.0 570.6790161132812 464.59466552734375 627.9282836914062 291.0037536621094 1212.1636962890625 1184.5 820.2245483398438 690.8662109375 846.6560668945312 685.0025634765625 1039.238037109375 1036.0 616.3400268554688 593.9630126953125 687.7338256835938 597.0007934570312 1379.53564453125 1465.0 1128.95751953125 1025.9365234375 1189.5469970703125 1144.0009765625 2246.71142578125 2662.5 2402.302734375 2112.370849609375 2229.43701171875 2762.99853515625 2537.02294921875 3013.5 2819.36962890625 2473.867919921875 2533.0771484375 3213.99755859375 2512.659912109375 2986.5 2865.33984375 2433.101806640625 2451.9755859375 3009.99951171875 2695.38916015625 3254.5 3081.65283203125 2782.3125 2795.060546875 3480.998291015625 1724.6580810546875 1819.5 1663.8720703125 1745.529541015625 2025.739990234375 1939.9991455078125 1181.826171875 1053.0 910.7818603515625 959.79052734375 1179.9005126953125 1327.997314453125 0.43989962339401245 0.49368810653686523 0.6519116759300232 0.6194541454315186 0.5700101852416992 0.668976902961731
11.0 576.000732421875 557.0 421.83978271484375 440.7126770019531 762.4996337890625 1234.0 840.0005493164062 800.5 679.9515380859375 722.4472045898438 975.3592529296875 1453.5 548.00048828125 586.0 476.81195068359375 548.0889282226562 969.6253051757812 1409.5 1134.00048828125 1205.0 1085.9852294921875 1164.2781982421875 1502.95849609375 1991.0 3045.0009765625 2760.5 2504.4501953125 2563.1181640625 2476.852294921875 3074.5 3696.00048828125 3243.5 2873.6328125 2984.3017578125 2832.29248046875 3345.5 3732.0 3220.0 3151.796142578125 3221.75439453125 2715.95458984375 3374.5 4034.999267578125 3398.0 3235.848388671875 3214.221435546875 2981.78369140625 3585.0 1756.0006103515625 1625.0 1928.89990234375 2010.606201171875 2478.165283203125 2876.5 879.0003051757812 868.0 1020.777587890625 1095.089599609375 1583.2330322265625 1918.0 0.7439250349998474 0.6936793923377991 0.7398017644882202 0.7065752148628235 0.4718988239765167 0.44334876537323
11.0 573.4854125976562 576.001220703125 322.9971618652344 329.5172424316406 614.9671020507812 481.83203125 658.024169921875 759.0005493164062 510.0076599121094 488.26702880859375 736.078369140625 580.1175537109375 598.3816528320312 739.0003662109375 482.0068664550781 466.70318603515625 670.9519653320312 588.032958984375 974.99267578125 1143.9993896484375 895.00537109375 807.6126708984375 1001.2174682617188 912.53125 1528.8284912109375 1776.998779296875 1529.000732421875 1313.802734375 1572.65380859375 1380.37646484375 1725.23388671875 1988.9986572265625 1821.9947509765625 1538.642822265625 1762.6619873046875 1649.8355712890625 1665.5489501953125 2007.9990234375 1860.0064697265625 1642.85302734375 1662.0008544921875 1532.5335693359375 1913.81640625 2253.99853515625 2076.001708984375 1728.6859130859375 1878.799072265625 1842.71923828125 1438.930419921875 1618.9991455078125 1581.0020751953125 1435.8560791015625 1698.681640625 1735.287109375 845.34228515625 1037.9993896484375 933.0050048828125 883.4800415039062 1089.7366943359375 1127.186767578125 0.4733699560165405 0.4619583487510681 0.5883837342262268 0.5567201375961304 0.42636638879776 0.46581828594207764
11.0 1117.80615234375 417.67938232421875 438.72076416015625 321.2015686035156 547.5133056640625 308.5 1272.385986328125 563.019775390625 592.6868896484375 516.3104248046875 696.9619750976562 601.0 1211.5521240234375 457.4765625 493.0899658203125 398.9327087402344 595.0390625 763.5 1573.9090576171875 856.822021484375 906.575927734375 809.91796875 918.8614501953125 1231.5 2503.91357421875 1582.5 1772.2733154296875 1682.8101806640625 1772.673828125 2159.0 2872.071533203125 1820.468017578125 2053.4130859375 1981.0137939453125 2066.91943359375 2449.5 2783.45654296875 1973.7459716796875 2098.9658203125 2132.5380859375 1969.399169921875 1739.0 3167.9580078125 2088.758544921875 2307.253662109375 2214.294189453125 2319.73974609375 2717.5 2151.55029296875 1423.56396484375 1633.7734375 1626.632568359375 1619.49951171875 1871.5 1555.473388671875 814.4617919921875 931.599609375 951.5400390625 957.0617065429688 1520.5 0.39911484718322754 0.6363409161567688 0.6190193891525269 0.6854231357574463 0.5359241366386414 0.4106653332710266
11.0 983.0 558.5799560546875 300.29681396484375 485.98699951171875 665.3627319335938 359.0 1114.0 697.71142578125 549.7846069335938 664.5828857421875 820.982177734375 544.5 951.0 657.3936157226562 446.5312805175781 551.7633666992188 697.9567260742188 435.5 1318.0 951.7083129882812 904.2097778320312 946.7564697265625 1096.024169921875 855.5 2258.5 1557.1531982421875 1761.6353759765625 1750.3450927734375 1924.0087890625 1595.5 2450.0 1703.4307861328125 2079.1103515625 1970.9547119140625 2170.99853515625 1848.0 2511.5 1664.7086181640625 2243.246826171875 2096.75927734375 2192.250732421875 1848.0 2594.5 1809.5731201171875 2218.268310546875 2196.573486328125 2315.305908203125 2145.0 1730.0 1107.54150390625 1473.58642578125 1504.575439453125 1633.950439453125 1517.0 1127.5 734.1109008789062 850.8021240234375 921.5025024414062 1010.1661376953125 931.0 0.48607319593429565 0.43386486172676086 0.6680002212524414 0.5918440222740173 0.52018141746521 0.6158967018127441
11.0 878.9998168945312 360.2087097167969 409.5008544921875 443.2872619628906 999.7181396484375 636.0 894.9999389648438 575.703125 602.3158569335938 658.34228515625 1142.066162109375 857.9998168945312 825.0 441.6242980957031 562.25439453125 590.8577270507812 1099.5787353515625 701.9998168945312 1147.0 884.2147827148438 926.49560546875 994.2101440429688 1489.9149169921875 1156.0003662109375 1713.0 1814.3665771484375 1662.106689453125 1783.1754150390625 2261.50732421875 2153.000244140625 1929.0001220703125 2073.670654296875 1929.5849609375 2050.168701171875 2537.997314453125 2540.000244140625 2035.9998779296875 2166.2587890625 1998.217529296875 2216.72998046875 2538.58447265625 2641.999755859375 2164.0 2348.5498046875 2243.41162109375 2378.525634765625 2837.45751953125 2725.000732421875 1856.9998779296875 1409.813720703125 1636.096435546875 1698.23681640625 2236.728515625 1919.0 1283.0 795.6678466796875 1030.4793701171875 1000.6328125 1467.4781494140625 1251.999755859375 0.4232785403728485 0.6640211343765259 0.5542983412742615 0.5783659219741821 0.4048224091529846 0.5801436901092529
12.0 1183.64208984375 892.69873046875 585.2415771484375 615.9344482421875 1077.5556640625 761.5 1499.5263671875 1130.6776123046875 953.8286743164062 962.3253784179688 1308.22509765625 972.5 1187.8800048828125 837.8450927734375 551.4390869140625 641.9512939453125 1125.240478515625 882.5 1794.444580078125 1434.757080078125 1350.6307373046875 1348.9573974609375 1500.1170654296875 1214.0 3053.59326171875 2539.438232421875 2627.697998046875 2561.30712890625 2143.481689453125 1677.0 3145.315673828125 2853.513671875 2848.75244140625 2713.0546875 2302.551513671875 1858.0 3326.3818359375 2618.222412109375 2880.12646484375 2705.062255859375 2525.682861328125 1641.0 3250.085693359375 2831.529296875 2934.635009765625 2698.56591796875 2344.723388671875 1836.5 2021.9630126953125 1554.468505859375 1536.3629150390625 1439.2572021484375 1589.1334228515625 1163.0 1265.3525390625 1104.034423828125 825.964599609375 785.1640625 1126.86669921875 768.5 0.4737715721130371 0.5226390957832336 0.6788731217384338 0.6159999370574951 0.3839397430419922 0.32805269956588745
12.0 524.9937744140625 662.0 531.0 612.44970703125 675.1372680664062 255.0 784.1965942382812 1015.0 757.9999389648438 910.894287109375 992.524169921875 539.5 647.610107421875 1039.0 767.0 1047.9915771484375 835.1513061523438 476.5 1138.5599365234375 1380.5 1005.9999389648438 1297.32763671875 1479.1480712890625 969.5 2430.61865234375 2444.0 1594.9998779296875 1868.8287353515625 3011.234375 1855.0 2782.669189453125 2768.0 1836.0 2063.419921875 3441.124755859375 2120.0 2493.825439453125 2540.5 1802.0 2042.1180419921875 3594.48291015625 2375.5 2972.1015625 2810.5 1953.0 2286.769775390625 3638.6416015625 2246.5 1654.72265625 1330.0 1504.0 2102.86328125 2362.8955078125 1744.5 874.9898071289062 728.0 883.0 1451.717529296875 1425.6929931640625 1164.0 0.5896080136299133 0.42219701409339905 0.4028804898262024 0.32437843084335327 0.6203698515892029 0.7198238372802734
